,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,T/D_ratio
29027,1240,0.4,Ideal,G,VS2,62.0,56.0,108.07,1.1,270.17,0.9032258064516129
29028,2397,0.71,Very Good,E,SI2,62.7,59.0,188.46,0.9,265.44,0.9409888357256778
29029,16085,2.01,Good,F,SI2,64.1,57.0,475.77,0.5,236.7,0.889235569422777
29030,12338,1.8,Premium,D,SI1,61.2,58.0,467.21,2.3,259.56,0.9477124183006536
29031,9898,1.76,Very Good,I,SI2,62.0,57.0,461.29,0.5,262.1,0.9193548387096774
29032,4961,0.9,Very Good,F,VS1,62.5,58.0,230.72,0.8,256.36,0.928
29033,4398,1.04,Fair,D,SI2,64.9,56.0,256.85,0.8,246.97,0.8628659476117102
29034,625,0.28,Ideal,E,VS1,62.0,56.0,73.56,0.7,262.71,0.9032258064516129
29035,1300,0.39,Ideal,E,VVS2,60.5,57.0,106.05,0.4,271.92,0.9421487603305785
29036,5330,1.03,Ideal,E,SI1,62.2,57.0,267.08,0.9,259.3,0.9163987138263665
29037,6025,1.21,Good,G,VS1,63.7,57.0,299.41,0.9,247.45,0.8948194662480377
29038,2905,0.7,Very Good,G,VVS2,59.3,62.0,195.78,0.7,279.69,1.045531197301855
29039,2600,0.74,Very Good,I,VVS2,62.8,55.0,192.1,0.5,259.59,0.8757961783439491
29040,4054,0.9,Very Good,F,SI1,59.8,54.0,249.64,1.1,277.38,0.9030100334448161
29041,2234,0.73,Premium,I,VVS2,59.3,59.0,203.64,0.7,278.96,0.9949409780775718
29042,8190,1.5,Premium,E,SI2,58.0,60.0,419.62,0.7,279.75,1.0344827586206897
29043,471,0.32,Ideal,H,SI1,61.0,56.6,86.35,0.7,269.84,0.9278688524590164
29044,1421,0.47,Ideal,G,VVS1,61.6,56.0,127.26,1.2,270.77,0.9090909090909091
29045,6048,1.0,Premium,G,VS2,59.3,60.0,277.59,0.6,277.59,1.0118043844856661
29046,3439,1.01,Ideal,F,I1,62.2,54.0,265.43,0.3,262.8,0.8681672025723473
29047,1041,0.3,Ideal,F,VVS1,61.7,57.0,79.51,0.7,265.03,0.9238249594813613
29048,3473,0.9,Fair,D,SI2,64.5,61.0,219.6,1.6,244.0,0.9457364341085271
29049,15589,2.09,Ideal,H,SI2,62.0,59.0,548.01,0.6,262.21,0.9516129032258065
29050,18806,1.51,Ideal,G,IF,61.7,55.0,404.67,0.5,267.99,0.8914100486223663
29051,698,0.31,Ideal,G,VS2,61.6,55.0,83.84,0.5,270.45,0.8928571428571428
29052,5090,1.01,Fair,F,VS2,65.2,52.0,249.65,0.3,247.18,0.7975460122699386
29053,6580,1.0,Ideal,F,VS2,61.7,54.0,262.14,0.5,262.14,0.8752025931928686
29054,4884,1.14,Premium,G,SI2,60.4,59.0,312.59,0.3,274.2,0.9768211920529801
29055,956,0.7,Fair,G,I1,65.2,58.0,167.88,1.4,239.83,0.8895705521472392
29056,4155,0.92,Premium,H,VS1,61.0,62.0,247.67,0.9,269.21,1.0163934426229508
29057,2524,0.51,Ideal,F,IF,62.4,55.0,135.0,0.6,264.71,0.8814102564102564
29058,8213,1.22,Premium,G,VS2,61.8,58.0,326.6,1.0,267.7,0.9385113268608415
29059,13015,1.2,Very Good,E,VVS1,61.3,60.0,316.74,1.0,263.95,0.9787928221859706
29060,1210,0.36,Ideal,F,IF,61.7,55.0,97.76,0.9,271.56,0.8914100486223663
29061,2829,0.8,Good,E,SI2,63.7,54.0,203.64,0.7,254.55,0.847723704866562
29062,14359,2.14,Ideal,G,SI2,62.9,56.0,542.0,0.5,253.27,0.890302066772655
29063,12931,2.06,Premium,H,SI2,62.6,58.0,519.72,0.4,252.29,0.926517571884984
29064,7273,1.2,Very Good,G,VS2,62.4,59.0,303.46,0.9,252.88,0.9455128205128205
29065,5387,1.0,Premium,H,VS1,61.5,57.0,261.32,1.1,261.32,0.926829268292683
29066,4460,0.9,Good,G,VS1,63.6,58.0,226.98,0.5,252.2,0.9119496855345912
29067,14462,2.08,Premium,H,SI2,58.8,60.0,584.97,0.5,281.24,1.0204081632653061
29068,2426,0.78,Ideal,J,VS1,61.4,57.0,207.47,0.5,265.99,0.9283387622149837
29069,18705,2.01,Premium,G,SI2,61.2,57.2,535.38,0.7,266.36,0.934640522875817
29070,13298,1.7,Premium,H,VS2,62.4,57.0,432.07,0.8,254.16,0.9134615384615384
29071,1316,0.5,Good,E,SI1,63.3,58.0,126.25,0.8,252.5,0.9162717219589258
29072,1555,0.54,Premium,F,SI1,60.4,58.0,143.04,1.7,264.89,0.9602649006622517
29073,2491,0.74,Very Good,I,VS1,62.3,60.0,194.44,0.3,262.76,0.9630818619582665
29074,4290,1.04,Very Good,I,SI1,62.0,57.0,273.36,0.5,262.85,0.9193548387096774
29075,7885,1.01,Very Good,G,VVS2,63.3,57.0,255.24,0.8,252.71,0.9004739336492892
29076,1595,0.62,Premium,F,SI1,61.7,59.0,165.47,0.5,266.89,0.9562398703403565
29077,5625,1.35,Fair,H,VS2,64.5,58.0,335.21,0.7,248.3,0.8992248062015504
29078,876,0.41,Ideal,D,SI2,61.0,56.0,110.36,1.0,269.17,0.9180327868852459
29079,906,0.33,Ideal,E,VVS1,62.2,54.0,89.51,0.4,271.24,0.8681672025723473
29080,9593,1.52,Very Good,J,VVS1,63.6,56.0,390.07,1.0,256.62,0.8805031446540881
29081,7728,1.2,Premium,G,VS2,62.1,61.0,300.75,0.9,250.62,0.9822866344605475
29082,1981,0.54,Ideal,H,IF,61.5,54.0,148.03,0.6,274.13,0.8780487804878049
29083,6854,1.02,Premium,E,VS2,58.4,57.0,288.36,0.8,282.71,0.976027397260274
29084,2553,0.74,Premium,F,SI1,62.7,59.0,189.77,0.9,256.45,0.9409888357256778
29085,452,0.26,Very Good,E,VS2,60.4,58.0,72.86,1.0,280.23,0.9602649006622517
29086,1079,0.41,Premium,E,VS1,61.8,58.0,106.72,0.4,260.29,0.9385113268608415
29087,10046,1.5,Very Good,E,SI1,60.5,63.0,400.85,0.9,267.23,1.0413223140495869
29088,3604,0.9,Good,D,VS2,57.9,62.0,246.48,1.4,273.87,1.0708117443868739
29089,1637,0.54,Ideal,H,VS1,61.5,56.0,143.33,0.2,265.43,0.9105691056910569
29090,1116,0.35,Ideal,G,IF,62.3,55.0,91.53,0.4,261.51,0.882825040128411
29091,3296,1.01,Premium,J,VS2,62.4,60.0,260.08,1.6,257.5,0.9615384615384616
29092,2444,0.59,Ideal,G,IF,62.0,54.0,158.63,0.9,268.86,0.8709677419354839
29093,463,0.33,Premium,I,VS2,61.1,59.0,86.74,0.9,262.85,0.9656301145662848
29094,5364,1.03,Premium,H,VS2,61.6,61.0,269.99,1.1,262.13,0.9902597402597403
29095,1270,0.57,Very Good,J,VS1,62.9,57.0,146.36,0.6,256.77,0.9062003179650239
29096,5050,1.13,Premium,H,SI1,60.1,60.0,306.63,0.6,271.35,0.9983361064891847
29097,710,0.3,Very Good,D,VS2,62.9,58.0,76.76,0.7,255.87,0.9220985691573927
29098,2776,0.71,Premium,E,VS2,62.7,58.0,185.19,1.0,260.83,0.9250398724082934
29099,722,0.42,Premium,E,SI1,62.0,58.0,113.38,0.6,269.95,0.9354838709677419
29100,4078,0.97,Ideal,E,SI2,62.3,56.0,251.63,0.8,259.41,0.8988764044943821
29101,6061,1.07,Very Good,F,SI1,61.6,58.0,284.88,0.9,266.24,0.9415584415584415
29102,552,0.35,Very Good,H,VS2,59.6,62.0,97.54,1.1,278.69,1.0402684563758389
29103,675,0.3,Premium,G,VS2,60.6,61.0,79.51,0.7,265.03,1.0066006600660067
29104,6047,1.01,Very Good,G,VS2,61.9,58.0,262.55,0.8,259.95,0.9369951534733442
29105,2316,0.72,Premium,G,SI1,61.3,56.0,192.1,0.5,266.81,0.9135399673735727
29106,3082,0.8,Ideal,F,SI1,61.0,56.0,216.35,1.2,270.44,0.9180327868852459
29107,12644,1.51,Premium,E,SI1,58.3,59.0,419.62,0.7,277.89,1.012006861063465
29108,7164,1.0,Premium,G,VS1,59.7,59.0,277.58,1.1,277.58,0.9882747068676716
29109,4666,1.01,Ideal,E,SI2,62.2,54.0,264.19,0.6,261.57,0.8681672025723473
29110,5221,1.0,Premium,F,SI1,62.3,59.0,260.5,1.2,260.5,0.9470304975922954
29111,893,0.33,Ideal,F,VVS1,61.3,55.0,89.51,0.4,271.24,0.8972267536704731
29112,504,0.29,Very Good,F,VS1,63.0,55.0,77.31,0.7,266.59,0.873015873015873
29113,694,0.4,Very Good,F,SI1,59.6,58.0,111.75,0.2,279.38,0.9731543624161073
29114,707,0.31,Ideal,H,VVS1,62.2,56.0,82.88,0.7,267.35,0.9003215434083601
29115,361,0.32,Good,D,I1,64.0,54.0,82.31,0.7,257.22,0.84375
29116,3429,0.73,Ideal,H,IF,61.4,59.0,196.12,1.0,268.66,0.9609120521172638
29117,899,0.41,Very Good,G,VS1,60.5,57.0,113.14,0.8,275.95,0.9421487603305785
29118,2829,0.8,Premium,E,SI2,60.2,57.0,218.53,0.7,273.16,0.946843853820598
29119,6224,1.5,Premium,G,SI2,61.8,60.0,382.66,0.4,255.11,0.970873786407767
29120,7455,1.51,Premium,J,VS2,63.0,57.0,392.2,1.2,259.74,0.9047619047619048
29121,1656,0.51,Premium,E,VS2,61.0,60.0,136.85,1.0,268.33,0.9836065573770492
29122,2416,1.01,Ideal,I,I1,61.6,56.0,266.67,0.3,264.03,0.9090909090909091
29123,5486,1.09,Ideal,I,SI1,61.9,55.0,291.87,0.6,267.77,0.8885298869143781
29124,622,0.4,Very Good,D,SI2,63.0,59.0,102.06,1.1,255.15,0.9365079365079365
29125,673,0.3,Ideal,G,VS1,61.1,56.0,82.5,0.2,275.0,0.9165302782324058
29126,3599,1.02,Premium,J,SI2,62.6,60.0,262.14,0.5,257.0,0.9584664536741214
29127,8684,1.29,Very Good,G,VS2,58.7,58.0,375.78,2.3,291.3,0.9880749574105622
29128,684,0.3,Ideal,G,VVS2,62.7,57.0,78.4,0.7,261.33,0.9090909090909091
29129,580,0.35,Ideal,I,SI2,61.6,55.0,94.81,1.9,270.89,0.8928571428571428
29130,1822,0.52,Ideal,D,VS2,62.2,56.0,136.59,0.6,262.67,0.9003215434083601
29131,921,0.37,Ideal,E,VS1,63.3,54.0,98.4,0.9,265.95,0.8530805687203792
29132,662,0.38,Very Good,H,SI1,60.1,57.0,106.72,0.4,280.84,0.9484193011647254
29133,6702,1.01,Premium,F,VS2,60.8,57.0,272.93,0.8,270.23,0.9375
29134,954,0.32,Ideal,E,VVS1,61.3,57.0,85.96,1.1,268.62,0.9298531810766721
29135,1813,0.53,Ideal,G,VS1,62.7,55.0,137.92,0.4,260.23,0.8771929824561403
29136,665,0.3,Ideal,H,VVS1,61.6,57.0,80.99,0.9,269.97,0.9253246753246753
29137,2649,0.79,Very Good,H,SI1,63.4,57.0,203.99,0.7,258.22,0.8990536277602524
29138,2575,0.7,Ideal,E,SI1,62.3,56.0,185.84,0.7,265.49,0.8988764044943821
29139,9519,1.39,Ideal,D,SI1,61.9,52.0,380.55,0.1,273.78,0.840064620355412
29140,2096,0.71,Good,H,SI1,63.5,57.0,181.0,0.7,254.93,0.8976377952755905
29141,3251,0.9,Very Good,I,SI1,63.3,59.0,224.74,1.5,249.71,0.9320695102685624
29142,1673,0.52,Good,E,VS2,58.3,61.0,148.31,1.0,285.21,1.0463121783876501
29143,820,0.27,Premium,F,IF,61.7,57.0,71.46,2.1,264.67,0.9238249594813613
29144,5443,1.01,Good,D,SI1,63.8,58.0,258.07,0.6,255.51,0.9090909090909092
29145,16857,2.06,Premium,F,SI2,61.7,59.0,542.66,1.0,263.43,0.9562398703403565
29146,1291,0.4,Ideal,E,VS1,61.1,57.0,108.53,0.6,271.32,0.9328968903436988
29147,1152,0.53,Very Good,H,SI1,61.7,60.0,140.33,0.8,264.77,0.972447325769854
29148,1892,0.54,Very Good,D,VS2,61.7,58.0,141.68,1.6,262.37,0.940032414910859
29149,1705,0.49,Fair,E,VVS2,65.5,58.0,115.97,1.0,236.67,0.8854961832061069
29150,4362,0.7,Very Good,D,VVS1,63.4,59.0,179.09,0.2,255.84,0.9305993690851735
29151,2365,0.73,Premium,I,VS2,59.7,59.0,200.51,2.2,274.67,0.9882747068676716
29152,4755,1.11,Premium,G,SI2,61.2,59.0,298.96,1.2,269.33,0.9640522875816993
29153,706,0.35,Premium,F,VS2,62.0,59.0,93.37,0.9,266.77,0.9516129032258065
29154,11968,2.03,Very Good,J,SI2,60.9,60.0,545.97,1.4,268.95,0.9852216748768473
29155,5019,0.71,Ideal,F,VVS1,61.4,56.0,192.1,0.5,270.56,0.9120521172638437
29156,710,0.3,Ideal,D,VS2,61.8,55.0,80.99,0.9,269.97,0.8899676375404532
29157,907,0.31,Ideal,G,VVS2,61.8,56.0,80.99,1.1,261.26,0.9061488673139159
29158,713,0.36,Ideal,D,SI1,61.9,55.7,96.28,0.4,267.44,0.8998384491114702
29159,1330,0.52,Very Good,E,SI1,63.0,54.0,135.53,0.8,260.63,0.8571428571428571
29160,3634,1.03,Premium,J,SI2,62.8,58.0,266.25,1.1,258.5,0.9235668789808917
29161,1075,0.52,Ideal,I,SI1,61.8,56.0,138.19,0.6,265.75,0.9061488673139159
29162,1193,0.51,Fair,F,SI1,65.2,57.0,130.32,1.2,255.53,0.8742331288343558
29163,969,0.41,Ideal,E,SI1,62.1,54.0,108.98,1.0,265.8,0.8695652173913043
29164,938,0.5,Very Good,E,I1,58.6,63.0,138.71,1.5,277.42,1.075085324232082
29165,1369,0.52,Very Good,G,VS2,63.0,55.0,136.59,0.6,262.67,0.873015873015873
29166,1722,0.53,Ideal,D,VS2,61.7,55.0,142.78,0.8,269.4,0.8914100486223663
29167,9728,1.02,Very Good,F,VVS2,63.7,59.0,258.07,0.6,253.01,0.9262166405023547
29168,872,0.31,Ideal,F,VS1,60.6,56.0,85.18,0.7,274.77,0.9240924092409241
29169,1129,0.43,Ideal,G,VVS2,60.9,57.0,115.26,1.0,268.05,0.9359605911330049
29170,702,0.3,Good,E,VVS1,61.5,62.0,80.62,1.4,268.73,1.008130081300813
29171,3217,0.71,Ideal,D,VS2,62.5,55.0,188.13,0.5,264.97,0.88
29172,765,0.34,Ideal,G,VS2,61.5,57.0,90.11,0.9,265.03,0.926829268292683
29173,8887,1.24,Ideal,E,VS2,62.7,58.0,319.53,1.0,257.69,0.9250398724082934
29174,1637,0.54,Premium,H,VS1,60.8,61.0,144.7,1.1,267.96,1.0032894736842106
29175,796,0.27,Ideal,F,IF,61.8,55.0,73.03,0.7,270.48,0.8899676375404532
29176,906,0.35,Premium,F,VS2,61.8,58.0,90.72,0.9,259.2,0.9385113268608415
29177,5488,1.0,Premium,D,SI1,61.3,54.0,259.29,0.3,259.29,0.8809135399673736
29178,2947,0.73,Ideal,D,SI1,61.2,57.0,195.45,0.3,267.74,0.9313725490196078
29179,1064,0.43,Ideal,D,SI1,61.5,56.0,113.14,1.0,263.12,0.9105691056910569
29180,938,0.42,Very Good,I,IF,60.1,58.0,115.02,1.0,273.86,0.9650582362728786
29181,988,0.32,Ideal,D,VVS1,62.1,54.0,85.76,0.7,268.0,0.8695652173913043
29182,526,0.3,Good,H,VS1,63.3,57.0,76.22,0.7,254.07,0.9004739336492892
29183,4842,0.9,Very Good,H,VVS2,59.7,62.0,240.64,0.5,267.38,1.0385259631490786
29184,983,0.51,Ideal,H,SI2,61.8,53.0,137.92,0.8,270.43,0.8576051779935275
29185,4672,1.01,Premium,G,SI1,61.0,62.0,265.83,1.4,263.2,1.0163934426229508
29186,439,0.36,Ideal,I,SI2,62.1,54.0,95.65,0.4,265.69,0.8695652173913043
29187,743,0.33,Ideal,E,SI1,62.4,56.0,86.16,0.5,261.09,0.8974358974358975
29188,6843,1.01,Premium,E,VS2,62.2,58.0,261.32,0.8,258.73,0.932475884244373
29189,1883,0.71,Premium,H,SI1,61.0,58.0,184.86,1.4,260.37,0.9508196721311475
29190,3360,1.01,Premium,I,SI2,61.5,62.0,260.1,0.6,257.52,1.008130081300813
29191,4162,1.02,Good,F,SI2,63.8,53.0,265.83,1.4,260.62,0.8307210031347962
29192,942,0.31,Ideal,D,VS2,61.3,57.0,84.03,0.7,271.06,0.9298531810766721
29193,844,0.37,Very Good,G,VVS2,59.1,60.0,104.04,0.4,281.19,1.015228426395939
29194,4749,1.01,Ideal,H,SI1,62.6,55.0,264.19,0.6,261.57,0.8785942492012779
29195,2915,0.8,Very Good,G,SI2,62.0,55.0,214.55,1.2,268.19,0.8870967741935484
29196,540,0.32,Premium,J,VS1,61.7,58.0,84.41,0.5,263.78,0.940032414910859
29197,1073,0.46,Ideal,I,VS2,62.2,56.0,119.09,1.2,258.89,0.9003215434083601
29198,571,0.31,Ideal,I,VVS1,62.0,54.0,82.88,0.7,267.35,0.8709677419354839
29199,569,0.35,Ideal,J,IF,61.8,55.0,94.4,0.4,269.71,0.8899676375404532
29200,5902,1.25,Premium,H,VS2,61.9,58.0,322.82,0.9,258.26,0.9369951534733442
29201,17916,2.08,Ideal,I,VS2,62.0,56.0,546.01,0.2,262.5,0.9032258064516129
29202,1551,0.55,Ideal,E,SI1,60.6,56.0,150.57,0.6,273.76,0.9240924092409241
29203,18779,2.06,Ideal,I,VS2,62.2,55.0,546.67,0.5,265.37,0.8842443729903536
29204,706,0.35,Very Good,H,VVS2,62.5,58.0,91.12,0.7,260.34,0.928
29205,5987,1.05,Very Good,G,VS2,63.0,57.0,274.62,0.5,261.54,0.9047619047619048
29206,6934,1.09,Ideal,G,VS1,62.4,57.0,287.92,1.2,264.15,0.9134615384615384
29207,4785,1.2,Very Good,I,SI1,61.7,56.0,311.66,0.9,259.72,0.9076175040518638
29208,1238,0.52,Ideal,H,VS2,61.7,54.0,141.15,0.8,271.44,0.8752025931928686
29209,9401,1.34,Ideal,G,VS2,61.9,56.0,352.89,0.7,263.35,0.9046849757673667
29210,11194,1.5,Very Good,E,SI1,64.0,58.0,376.89,0.3,251.26,0.90625
29211,379,0.28,Very Good,I,VS2,61.9,57.0,73.03,0.7,260.82,0.9208400646203554
29212,9548,1.28,Ideal,D,SI1,61.5,55.0,348.41,0.6,272.2,0.8943089430894309
29213,5062,1.13,Ideal,G,SI2,61.1,54.0,307.54,0.4,272.16,0.8837970540098199
29214,11067,1.55,Ideal,I,VS1,61.9,55.0,411.83,0.4,265.7,0.8885298869143781
29215,2604,0.81,Good,D,SI2,63.8,55.0,205.03,0.3,253.12,0.8620689655172414
29216,17193,2.14,Premium,I,VS2,60.7,59.0,571.09,0.6,266.86,0.971993410214168
29217,5858,1.14,Premium,H,VS2,61.3,59.0,305.27,0.6,267.78,0.9624796084828712
29218,7679,1.04,Very Good,D,VS2,63.1,54.0,274.61,1.4,264.05,0.8557844690966719
29219,8649,1.5,Premium,D,SI2,61.9,58.0,387.94,1.0,258.63,0.9369951534733442
29220,4465,1.06,Very Good,I,SI2,61.4,56.5,283.59,0.5,267.54,0.9201954397394138
29221,2768,0.71,Very Good,G,VS1,63.3,59.0,173.73,1.6,244.69,0.9320695102685624
29222,4338,1.01,Premium,D,SI2,60.8,61.0,270.42,0.8,267.74,1.0032894736842106
29223,4067,0.91,Ideal,D,SI2,62.6,54.0,242.97,0.5,267.0,0.8626198083067093
29224,13598,2.11,Premium,G,SI2,62.2,58.0,554.73,0.5,262.91,0.932475884244373
29225,4690,1.25,Premium,J,SI2,61.5,57.0,336.17,1.0,268.94,0.926829268292683
29226,2719,0.76,Ideal,F,SI1,62.6,56.0,201.22,1.0,264.76,0.8945686900958466
29227,9784,1.2,Ideal,G,VVS1,62.8,56.0,305.73,0.3,254.78,0.89171974522293
29228,1020,0.32,Ideal,G,IF,61.2,57.0,85.76,0.7,268.0,0.9313725490196078
29229,5132,1.01,Ideal,E,SI1,61.8,56.0,273.78,0.8,271.07,0.9061488673139159
29230,1576,0.52,Good,G,VS1,63.9,56.0,133.17,0.8,256.1,0.8763693270735524
29231,12454,2.08,Premium,H,SI2,59.7,59.0,575.91,1.1,276.88,0.9882747068676716
29232,5801,1.14,Premium,G,SI1,60.0,55.0,315.81,0.9,277.03,0.9166666666666666
29233,597,0.26,Very Good,F,VVS1,62.0,59.0,70.27,1.7,270.27,0.9516129032258065
29234,3299,0.91,Very Good,J,VS2,62.6,55.0,236.41,0.3,259.79,0.8785942492012779
29235,2839,0.71,Premium,F,VS1,60.5,58.0,188.13,0.5,264.97,0.9586776859504132
29236,13828,1.51,Premium,G,VS2,61.1,58.0,404.13,0.5,267.64,0.9492635024549918
29237,1177,0.41,Ideal,D,VS2,59.7,57.0,114.08,0.6,278.24,0.9547738693467336
29238,1235,0.54,Very Good,H,SI1,61.6,56.0,143.05,0.6,264.91,0.9090909090909091
29239,2591,0.7,Good,G,VS1,60.6,61.0,190.1,1.1,271.57,1.0066006600660067
29240,3746,0.91,Very Good,F,SI2,63.3,54.0,234.49,1.3,257.68,0.8530805687203792
29241,3119,0.7,Ideal,F,SI1,61.9,55.0,187.8,0.7,268.29,0.8885298869143781
29242,516,0.31,Very Good,F,SI1,60.6,60.0,82.88,0.7,267.35,0.9900990099009901
29243,1122,0.31,Premium,F,IF,60.8,59.0,83.45,0.7,269.19,0.9703947368421053
29244,5758,1.35,Premium,E,SI2,61.5,58.0,354.39,0.7,262.51,0.943089430894309
29245,1847,0.54,Ideal,E,VS2,61.7,55.0,144.7,0.6,267.96,0.8914100486223663
29246,1767,0.52,Ideal,F,VS1,62.1,56.0,138.99,1.2,267.29,0.9017713365539453
29247,3191,0.71,Ideal,E,VS2,62.0,57.0,188.13,0.5,264.97,0.9193548387096774
29248,11990,1.63,Very Good,G,SI1,62.5,58.0,414.04,0.5,254.01,0.928
29249,3945,1.01,Very Good,F,SI2,62.5,61.0,256.85,0.6,254.31,0.976
29250,1616,0.48,Very Good,E,VS1,59.1,62.0,137.92,0.8,287.33,1.0490693739424704
29251,2398,0.74,Premium,G,SI2,63.0,56.0,190.77,0.3,257.8,0.8888888888888888
29252,6176,1.01,Good,D,VS2,64.2,60.0,253.63,0.5,251.12,0.9345794392523364
29253,2327,0.71,Good,I,VS1,63.6,56.0,181.96,0.9,256.28,0.8805031446540881
29254,10739,1.51,Premium,G,SI1,61.6,59.0,390.08,0.3,258.33,0.9577922077922078
29255,2426,0.73,Very Good,I,VS2,62.8,59.0,189.12,0.5,259.07,0.9394904458598726
29256,630,0.35,Premium,I,VS2,61.2,58.0,94.61,0.4,270.31,0.9477124183006536
29257,1599,0.6,Good,F,SI1,57.1,61.0,176.22,1.9,293.7,1.0683012259194395
29258,1122,0.31,Ideal,F,IF,62.3,57.0,80.25,0.9,258.87,0.9149277688603532
29259,1660,0.51,Ideal,G,VS2,62.3,54.0,135.53,1.0,265.75,0.8667736757624398
29260,1289,0.52,Good,H,VS2,63.7,54.0,133.43,0.6,256.6,0.847723704866562
29261,3404,0.71,Ideal,F,VS1,61.1,56.0,192.1,0.5,270.56,0.9165302782324058
29262,873,0.4,Ideal,G,SI1,60.9,55.0,109.67,0.4,274.18,0.90311986863711
29263,3482,0.83,Ideal,F,SI1,62.8,56.0,215.64,0.7,259.81,0.89171974522293
29264,8736,2.0,Fair,I,SI2,69.1,56.0,464.83,1.8,232.42,0.8104196816208394
29265,450,0.36,Ideal,F,SI2,61.2,56.0,99.25,0.7,275.69,0.9150326797385621
29266,882,0.4,Premium,F,SI1,61.5,60.0,105.37,1.5,263.42,0.975609756097561
29267,5050,1.13,Premium,H,SI1,60.9,59.0,304.8,1.3,269.73,0.9688013136288999
29268,4011,0.92,Premium,E,SI2,61.7,59.0,242.95,1.5,264.08,0.9562398703403565
29269,7862,1.01,Premium,G,VVS2,60.7,58.0,274.62,0.5,271.9,0.9555189456342669
29270,3779,0.71,Premium,E,VVS1,62.7,60.0,180.98,1.9,254.9,0.9569377990430622
29271,814,0.32,Ideal,G,VVS1,61.6,55.0,88.52,0.9,276.62,0.8928571428571428
29272,6426,1.06,Ideal,D,SI1,62.6,56.0,275.89,0.5,260.27,0.8945686900958466
29273,17569,2.36,Ideal,H,SI2,62.2,55.0,623.56,0.6,264.22,0.8842443729903536
29274,1577,0.53,Ideal,G,VS2,61.2,56.0,141.42,0.6,266.83,0.9150326797385621
29275,3333,0.93,Premium,F,SI2,60.0,60.0,253.23,0.8,272.29,1.0
29276,548,0.32,Ideal,I,VVS2,61.2,56.0,87.33,0.9,272.91,0.9150326797385621
29277,1140,0.38,Ideal,D,VS1,62.5,56.0,100.54,0.6,264.58,0.896
29278,3713,1.02,Ideal,I,SI1,62.1,56.0,262.96,0.8,257.8,0.9017713365539453
29279,1985,0.51,Ideal,E,VS2,61.6,55.0,139.26,1.0,273.06,0.8928571428571428
29280,2528,0.77,Premium,G,SI1,62.6,58.0,202.26,0.5,262.68,0.926517571884984
29281,2656,0.55,Very Good,E,VVS2,59.9,58.0,150.28,0.8,273.24,0.9682804674457429
29282,8736,1.5,Good,I,SI1,64.0,60.0,368.57,1.7,245.71,0.9375
29283,709,0.35,Premium,H,VS2,61.8,56.0,94.4,0.9,269.71,0.9061488673139159
29284,594,0.33,Premium,E,SI2,60.0,59.0,89.71,0.4,271.85,0.9833333333333333
29285,9370,1.21,Premium,G,VVS2,59.6,60.0,328.98,0.3,271.88,1.006711409395973
29286,2805,0.73,Premium,F,VS2,62.5,57.0,186.82,0.9,255.92,0.912
29287,8214,1.51,Very Good,I,SI1,63.5,57.0,376.88,0.7,249.59,0.8976377952755905
29288,7343,1.0,Very Good,F,VS2,61.1,60.0,267.08,0.9,267.08,0.9819967266775778
29289,698,0.31,Very Good,E,SI1,63.3,55.0,81.75,0.7,263.71,0.8688783570300158
29290,1155,0.5,Premium,E,SI1,61.4,59.0,127.76,1.6,255.52,0.9609120521172638
29291,912,0.4,Very Good,E,VS2,62.9,55.0,106.27,0.2,265.67,0.8744038155802862
29292,1828,0.71,Fair,H,SI1,65.9,57.0,166.37,1.1,234.32,0.8649468892261001
29293,734,0.31,Premium,E,VS1,60.5,59.0,83.26,0.2,268.58,0.9752066115702479
29294,4171,0.7,Very Good,E,VVS1,61.6,61.0,187.15,0.5,267.36,0.9902597402597403
29295,3704,0.9,Premium,F,SI2,60.5,57.0,239.48,0.5,266.09,0.9421487603305785
29296,863,0.41,Ideal,I,VVS1,61.8,55.0,109.21,0.6,266.37,0.8899676375404532
29297,7055,1.11,Premium,G,VS2,61.5,58.0,293.19,1.0,264.14,0.943089430894309
29298,1370,0.53,Very Good,F,SI1,61.7,55.0,143.33,0.4,270.43,0.8914100486223663
29299,863,0.41,Premium,I,VVS1,61.5,59.0,109.9,1.3,268.05,0.959349593495935
29300,1743,0.56,Premium,I,VVS1,60.6,59.0,149.16,0.8,266.36,0.9735973597359736
29301,2453,0.7,Very Good,F,SI1,59.2,60.0,193.43,0.3,276.33,1.0135135135135134
29302,3599,1.01,Ideal,J,SI1,60.5,56.0,276.74,0.6,274.0,0.9256198347107438
29303,436,0.25,Ideal,F,VS2,62.8,57.0,64.0,0.8,256.0,0.9076433121019108
29304,526,0.4,Very Good,J,SI1,61.4,58.0,109.21,0.6,273.02,0.9446254071661238
29305,4412,1.01,Premium,H,SI2,60.3,60.0,270.0,0.6,267.33,0.9950248756218906
29306,1842,0.51,Very Good,G,VVS2,63.5,55.0,129.81,0.8,254.53,0.8661417322834646
29307,745,0.39,Ideal,G,VS2,60.7,54.0,107.85,0.6,276.54,0.8896210873146623
29308,924,0.32,Ideal,D,VVS1,62.1,54.0,86.35,0.7,269.84,0.8695652173913043
29309,4391,1.21,Premium,I,SI2,61.8,60.0,313.49,1.5,259.08,0.970873786407767
29310,2896,1.01,Ideal,I,I1,61.5,57.0,268.75,0.2,266.09,0.926829268292683
